Geneid	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP3954_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP4733_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0148_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0596_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0932_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP1206_marked_duplicates.bam
ENSG00000225796.2	2	1	0	0	0	1
ENSG00000235318.3	0	0	1	0	0	0
ENSG00000064012.21	266	162	371	160	132	140
ENSG00000155749.12	27	6	14	11	3	2
ENSG00000115993.12	1785	503	1557	764	392	487
ENSG00000082146.12	614	154	801	290	146	151
ENSG00000213090.2	17	12	6	9	5	5
ENSG00000202008.1	0	0	0	0	0	0
ENSG00000155754.14	11	12	22	4	2	5
ENSG00000234842.1	0	1	0	0	0	0
ENSG00000224299.1	2	0	0	0	0	0
ENSG00000227736.1	0	0	0	0	0	0
ENSG00000224590.1	0	0	0	0	0	0
ENSG00000234731.2	0	0	0	0	0	0
ENSG00000249177.1	0	0	0	0	0	0
ENSG00000227841.1	0	0	0	0	0	0
ENSG00000155755.18	174	73	253	101	32	63
ENSG00000241790.2	0	0	0	0	0	0
ENSG00000082126.17	1	0	0	6	2	0
ENSG00000222972.1	0	0	0	0	0	0
ENSG00000003393.14	584	219	454	247	164	202
ENSG00000230799.1	8	1	1	1	1	0
ENSG00000138395.14	1	1	1	1	0	1
ENSG00000202137.1	0	0	0	0	0	0
ENSG00000231124.1	0	0	0	0	0	0
ENSG00000212184.1	0	0	0	0	0	0
ENSG00000273209.1	0	0	0	0	0	0
ENSG00000155760.2	168	51	210	87	188	146
ENSG00000182329.12	2	2	3	1	1	0
ENSG00000222035.3	2	0	0	0	1	0
ENSG00000231903.1	0	0	0	0	0	0
ENSG00000227890.1	0	0	0	0	1	0
ENSG00000223825.5	2	0	0	0	0	0
ENSG00000116030.16	786	388	1185	471	336	410
ENSG00000224463.1	0	0	0	0	0	0
ENSG00000055044.10	362	254	561	236	175	173
ENSG00000212534.1	0	0	0	0	0	0
ENSG00000212309.1	0	0	0	0	0	0
ENSG00000271852.1	0	0	0	0	0	0
ENSG00000238317.2	0	0	0	0	0	0
ENSG00000264275.1	0	0	0	0	0	0
ENSG00000226261.1	1	0	0	0	0	0
ENSG00000272966.1	0	0	0	0	0	0
ENSG00000242696.3	0	0	0	0	0	0
ENSG00000273456.1	12	6	4	2	3	2
ENSG00000204217.13	3509	1882	1963	1784	2385	1863
ENSG00000270915.1	1	0	0	0	1	2
ENSG00000236047.1	18	4	5	4	12	7
ENSG00000223619.1	0	0	0	0	0	0
ENSG00000233888.2	0	2	0	0	0	1
ENSG00000235433.1	0	0	0	0	1	0
ENSG00000237542.1	0	0	0	0	0	0
ENSG00000233134.1	0	0	0	0	0	0
ENSG00000241221.2	0	0	0	0	0	0
ENSG00000227454.2	0	0	0	0	0	0
ENSG00000233311.1	0	0	0	0	0	0
ENSG00000138439.11	270	78	308	257	140	82
ENSG00000163596.16	137	74	273	63	47	45
ENSG00000240761.1	0	0	0	0	0	0
ENSG00000233579.1	0	1	0	1	0	0
ENSG00000138442.9	259	116	418	128	143	150
ENSG00000138380.17	321	192	234	107	140	134
ENSG00000232479.2	8	5	2	4	4	0
ENSG00000270664.1	0	0	0	0	0	0
ENSG00000144426.18	1971	769	1731	552	969	836
ENSG00000232994.1	14	3	0	4	3	6
ENSG00000202059.1	2	0	0	0	0	0
ENSG00000228513.1	9	8	4	2	6	2
ENSG00000225124.1	5	0	0	0	1	1
ENSG00000204196.5	0	0	0	0	0	0
ENSG00000119004.15	289	103	398	174	145	132
ENSG00000264041.2	0	0	0	0	0	0
ENSG00000238285.1	1	0	0	1	0	0
ENSG00000138443.15	956	376	732	472	374	331
ENSG00000256458.1	1	1	1	0	0	0
ENSG00000173166.17	326	108	174	130	132	108
ENSG00000233459.1	0	0	0	0	0	0
ENSG00000233031.1	0	0	0	0	0	0
ENSG00000178562.17	493	67	225	539	137	186
ENSG00000224791.1	0	0	0	1	0	1
ENSG00000213925.3	0	0	0	0	0	0
ENSG00000206970.1	0	0	0	0	0	0
ENSG00000163599.15	15	2	1	51	0	5
ENSG00000163600.12	4	0	0	19	0	1
ENSG00000235951.1	0	0	0	0	0	0
ENSG00000234714.1	0	0	0	0	0	0
ENSG00000237271.1	0	0	0	0	0	0
ENSG00000236681.1	0	0	0	0	0	0
ENSG00000225304.1	0	0	0	0	0	0
ENSG00000236634.1	0	0	0	0	0	0
ENSG00000237843.1	0	0	0	0	0	0
ENSG00000116117.17	285	97	148	196	89	90
ENSG00000223890.1	0	0	0	0	0	0
ENSG00000118257.16	1717	741	2842	1742	617	636
ENSG00000225216.6	1	3	7	4	4	1
ENSG00000201875.1	0	0	0	0	0	0
ENSG00000213739.3	0	0	0	0	0	0
ENSG00000225610.1	0	0	0	0	0	0
ENSG00000114933.15	175	77	69	48	120	73
ENSG00000252485.1	0	0	0	0	0	0
ENSG00000207386.1	0	0	0	0	0	0
ENSG00000237041.1	0	0	0	0	0	0
ENSG00000227946.1	1	0	3	0	1	0
ENSG00000023228.13	1046	432	1836	395	504	622
ENSG00000231955.1	0	0	0	0	0	0
ENSG00000237580.1	0	0	0	0	0	0
ENSG00000114942.13	1664	492	2806	1280	640	792
ENSG00000277502.1	0	0	0	0	0	0
ENSG00000281780.1	0	0	0	0	0	0
ENSG00000207047.2	0	0	0	0	0	0
ENSG00000207406.1	0	0	0	0	0	0
ENSG00000183671.12	12	4	14	4	10	15
ENSG00000279220.3	62	7	29	6	19	19
ENSG00000222496.1	0	2	0	0	0	0
ENSG00000159186.4	0	3	0	1	0	0
ENSG00000224070.1	0	0	0	0	0	0
ENSG00000252716.1	0	0	0	0	0	0
ENSG00000204186.8	171	49	81	42	44	71
ENSG00000180105.11	0	0	0	0	0	0
ENSG00000234491.1	0	0	0	0	0	0
ENSG00000114948.12	9	0	21	0	1	2
ENSG00000228577.1	0	0	0	0	0	0
ENSG00000231653.1	0	0	0	0	0	0
ENSG00000235118.8	0	0	0	0	0	0
ENSG00000232125.3	0	0	0	0	0	0
ENSG00000213083.3	0	0	0	0	0	0
ENSG00000207319.1	0	0	0	0	0	0
ENSG00000138400.12	0	1	1	1	0	0
ENSG00000118246.13	421	170	774	265	133	172
ENSG00000283469.1	0	0	0	0	0	0
ENSG00000263468.1	0	0	0	0	0	0
ENSG00000260171.1	4	1	0	2	2	0
ENSG00000229321.1	0	2	0	0	0	0
ENSG00000144410.4	0	0	0	1	1	0
ENSG00000118263.14	395	125	112	151	174	92
ENSG00000253008.2	0	0	0	0	0	0
ENSG00000237892.1	5	0	1	3	3	0
ENSG00000277590.1	0	0	0	0	0	0
ENSG00000224342.1	0	0	0	0	0	0
ENSG00000234902.6	0	0	1	1	0	0
ENSG00000225916.1	1	0	0	0	1	0
ENSG00000240440.1	0	0	0	0	0	0
ENSG00000229647.1	0	0	0	0	1	0
ENSG00000223725.6	0	0	3	0	0	0
ENSG00000225064.1	0	0	0	0	0	0
ENSG00000221628.1	0	0	0	0	0	0
ENSG00000118260.14	1084	445	982	590	403	403
ENSG00000144401.14	99	38	165	111	35	54
ENSG00000223433.1	0	0	0	0	0	0
ENSG00000224137.1	0	0	3	0	1	0
ENSG00000199251.1	0	0	0	0	0	0
ENSG00000213082.3	1	0	2	0	0	0
ENSG00000200764.1	0	0	0	0	0	0
ENSG00000163249.11	247	136	242	178	124	93
ENSG00000272851.1	0	0	0	0	0	0
ENSG00000284079.1	0	0	0	0	0	0
ENSG00000163251.3	494	175	930	328	175	174
ENSG00000178385.14	345	164	317	214	212	208
ENSG00000225111.1	0	0	1	0	0	0
ENSG00000212246.1	0	0	0	0	0	0
ENSG00000185078.3	0	0	0	0	0	0
ENSG00000251941.1	0	0	0	0	0	0
ENSG00000224839.1	0	0	0	0	0	0
ENSG00000229150.1	0	0	1	0	0	0
ENSG00000118231.4	0	0	5	0	0	0
ENSG00000163254.4	0	0	0	0	0	0
ENSG00000224529.1	0	0	0	0	0	0
ENSG00000182187.3	0	0	0	0	0	0
ENSG00000168582.4	0	0	0	0	0	0
ENSG00000188674.10	0	0	0	0	0	0
ENSG00000233869.1	0	0	0	0	0	0
ENSG00000228111.1	0	0	0	0	0	0
ENSG00000138413.13	1438	395	4005	1399	345	630
ENSG00000231908.1	2	0	2	1	0	0
ENSG00000115020.16	1313	524	1285	657	557	709
ENSG00000228380.1	1	0	0	0	1	0
ENSG00000144407.9	31	11	37	14	7	26
ENSG00000213081.3	0	0	0	1	0	1
ENSG00000227430.1	0	0	0	0	0	0
ENSG00000231896.1	0	0	0	0	0	0
ENSG00000232409.1	0	0	0	0	0	0
ENSG00000202164.1	0	0	0	0	0	0
ENSG00000235864.1	1	0	0	1	0	0
ENSG00000232799.1	0	0	0	0	0	0
ENSG00000240286.1	0	0	0	0	0	0
ENSG00000229670.2	1	0	0	0	0	0
ENSG00000078018.19	21	13	18	7	4	6
ENSG00000222317.1	0	0	0	0	0	0
ENSG00000144406.18	0	1	1	0	0	1
ENSG00000237194.1	0	1	0	0	0	0
ENSG00000197713.14	451	181	643	298	178	225
ENSG00000144445.16	490	201	373	174	197	147
ENSG00000272807.1	12	5	4	2	2	4
ENSG00000229127.1	23	7	5	4	10	6
ENSG00000231063.1	3	1	0	2	4	2
ENSG00000279317.2	1	2	2	0	2	0
ENSG00000115361.7	21	32	68	28	18	18
ENSG00000199203.1	0	0	0	0	0	0
ENSG00000168530.15	0	0	3	0	0	0
ENSG00000234281.5	6	1	1	1	0	0
ENSG00000115365.11	504	158	729	256	165	202
ENSG00000021826.15	1109	89	2694	112	158	487
ENSG00000280837.1	3	0	1	1	0	1
ENSG00000271074.1	0	0	0	0	0	0
ENSG00000231017.1	0	0	0	0	0	0
ENSG00000178568.14	25	13	5	8	8	18
ENSG00000199585.1	0	0	0	0	0	0
ENSG00000232631.1	0	0	0	0	0	0
ENSG00000236007.1	0	0	0	0	0	0
ENSG00000221782.1	0	0	0	0	0	0
ENSG00000273118.1	0	0	0	0	0	0
ENSG00000234308.2	0	0	1	0	0	0
ENSG00000231254.2	3	0	0	0	0	0
ENSG00000223373.1	2	0	1	0	2	0
ENSG00000283637.1	0	0	0	0	0	0
ENSG00000266354.1	0	0	0	0	0	0
ENSG00000030419.16	561	556	672	164	406	285
ENSG00000270659.1	12	10	6	0	2	2
ENSG00000236193.3	1	0	1	0	0	0
ENSG00000272519.1	0	0	0	0	0	0
ENSG00000196096.3	0	0	1	0	0	0
ENSG00000144451.18	163	54	185	49	34	35
ENSG00000265734.1	0	0	0	0	0	0
ENSG00000197585.9	0	0	0	0	0	0
ENSG00000213917.2	6	4	3	3	4	3
ENSG00000174453.9	1	1	0	2	1	0
ENSG00000224257.1	0	0	0	0	0	0
ENSG00000177261.8	0	0	0	0	0	0
ENSG00000138376.10	173	58	374	182	94	63
ENSG00000229267.2	4	1	2	0	1	0
ENSG00000207274.1	1	0	0	0	0	1
ENSG00000230076.1	0	0	0	0	0	0
ENSG00000144452.14	133	28	444	67	69	40
ENSG00000227769.7	0	1	0	0	0	0
ENSG00000237571.1	0	0	0	0	0	0
ENSG00000138363.14	243	202	519	184	247	95
ENSG00000115414.18	46558	11438	53877	82176	45347	11373
ENSG00000230695.1	0	0	0	0	0	0
ENSG00000225166.1	0	0	0	0	0	1
ENSG00000228618.1	0	0	0	0	0	0
ENSG00000234938.2	0	0	0	0	0	0
ENSG00000237525.6	6	0	1	1	1	1
ENSG00000227981.2	0	0	0	0	0	0
ENSG00000235770.5	15	3	6	5	5	2
ENSG00000230838.1	2	0	2	3	0	4
ENSG00000216721.3	0	0	0	0	1	0
ENSG00000227824.1	0	0	0	0	0	0
ENSG00000226276.1	2	1	0	0	0	0
ENSG00000118242.15	209	81	424	97	161	117
ENSG00000115425.13	18	1	42	11	1	3
ENSG00000163449.10	2	0	5	1	0	1
ENSG00000079246.15	2985	1440	5805	2076	1664	2004
ENSG00000232970.1	7	7	0	0	2	2
ENSG00000236478.2	19	11	3	5	11	3
ENSG00000279348.1	45	16	57	24	17	15
ENSG00000260804.3	51	29	69	23	20	13
ENSG00000144583.4	44	20	8	5	22	59
ENSG00000231092.1	1	0	0	0	0	1
ENSG00000233581.1	8	0	0	0	1	0
ENSG00000207303.1	0	0	0	1	0	0
ENSG00000235042.1	0	0	0	0	0	0
ENSG00000138375.12	227	72	247	118	123	93
ENSG00000232485.2	4	0	2	1	2	0
ENSG00000241520.1	0	0	0	0	1	0
ENSG00000197756.9	2908	590	4121	2216	864	1285
ENSG00000224391.1	0	0	0	0	0	1
ENSG00000225794.1	0	0	0	0	0	0
ENSG00000235444.2	0	0	0	0	0	0
ENSG00000115457.9	231	21	247	332	61	159
ENSG00000115461.4	8305	2157	2219	5637	4858	3531
ENSG00000236886.2	0	0	0	0	0	0
ENSG00000237930.1	0	1	0	0	0	0
ENSG00000222832.1	0	0	0	0	0	0
ENSG00000229352.1	0	0	0	0	0	0
ENSG00000234588.1	0	0	0	0	0	0
ENSG00000231597.1	0	0	0	0	0	0
ENSG00000118245.2	0	0	0	0	0	0
ENSG00000237479.1	0	0	0	0	0	0
ENSG00000227021.1	0	0	0	0	0	0
ENSG00000236295.1	0	0	0	0	0	0
ENSG00000223874.1	0	0	0	0	0	0
ENSG00000259855.1	0	0	0	0	0	0
ENSG00000251982.1	1	0	0	0	0	0
ENSG00000233143.1	2	0	0	0	0	0
ENSG00000278004.1	0	0	0	0	0	0
ENSG00000231672.6	12	2	4	1	2	0
ENSG00000224414.1	1	1	0	1	0	0
ENSG00000231035.1	0	0	0	0	0	0
ENSG00000079308.18	3841	1171	1790	2060	2301	1537
ENSG00000275458.1	1	0	0	0	0	0
ENSG00000223923.1	0	0	3	0	1	1
ENSG00000188282.12	0	0	0	3	0	0
ENSG00000229754.1	24	3	9	17	6	3
ENSG00000180871.7	318	45	19	38	15	2
ENSG00000163464.7	165	18	3	16	12	6
ENSG00000224159.1	0	0	0	0	0	0
ENSG00000163466.15	3079	1208	4628	2080	1245	1473
ENSG00000261338.2	41	9	31	14	8	8
ENSG00000179921.14	43	3	66	31	12	10
ENSG00000127837.9	888	237	1521	429	457	504
ENSG00000127838.13	499	100	818	239	217	150
ENSG00000135926.14	3623	1786	5515	1848	2662	3041
ENSG00000284173.1	0	0	0	0	0	0
ENSG00000237281.1	5	0	2	1	4	1
ENSG00000278524.1	0	0	0	0	0	0
ENSG00000230580.1	2	1	2	0	1	1
ENSG00000158428.3	122	26	55	35	44	45
ENSG00000225062.1	2	1	2	0	0	1
ENSG00000018280.16	248	48	200	51	89	44
ENSG00000144579.7	4004	546	1759	1073	1264	898
ENSG00000273361.1	5	0	1	0	0	1
ENSG00000199121.4	0	0	0	0	0	0
ENSG00000127831.10	11	3	2	2	4	1
ENSG00000135913.10	462	247	533	262	262	255
ENSG00000222714.1	0	0	0	0	0	0
ENSG00000144580.13	476	224	928	256	227	306
ENSG00000207393.1	0	0	0	0	0	0
ENSG00000115556.13	23	12	17	4	17	4
ENSG00000273466.1	2	2	1	0	3	0
ENSG00000115568.15	280	100	207	94	152	102
ENSG00000074582.13	94	25	175	63	27	27
ENSG00000163481.7	174	59	274	67	72	96
ENSG00000163482.11	128	39	83	36	40	33
ENSG00000135912.10	260	117	326	136	185	149
ENSG00000135929.8	50	9	106	19	15	13
ENSG00000272555.1	0	0	1	0	1	0
ENSG00000115592.11	0	0	0	0	0	0
ENSG00000283639.1	0	0	0	0	0	0
ENSG00000232625.1	0	0	0	0	0	0
ENSG00000115596.3	27	4	23	24	19	5
ENSG00000135925.8	32	5	33	45	22	18
ENSG00000228135.1	0	0	0	0	0	0
ENSG00000200029.1	0	0	0	0	0	0
ENSG00000235024.1	0	0	0	0	0	0
ENSG00000224928.2	0	0	0	0	0	0
ENSG00000171450.5	0	0	0	0	0	1
ENSG00000236445.4	1	2	0	0	1	0
ENSG00000163497.2	1	0	0	0	0	1
ENSG00000163499.11	0	0	0	0	0	0
ENSG00000198973.4	0	0	0	0	0	0
ENSG00000224090.1	0	0	0	0	0	0
ENSG00000181378.13	0	1	0	0	2	2
ENSG00000163501.6	1	0	8	0	0	1
ENSG00000264755.1	0	0	0	0	0	0
ENSG00000272644.1	4	2	5	3	0	0
ENSG00000187736.12	12	4	15	2	1	4
ENSG00000280537.2	5	0	0	1	1	0
ENSG00000240317.3	1	0	0	0	0	0
ENSG00000213901.10	10	2	2	3	8	3
ENSG00000115649.15	503	155	890	238	340	267
ENSG00000144567.10	1080	256	1433	545	535	510
ENSG00000158552.12	207	73	352	74	109	110
ENSG00000115657.13	26	10	55	12	19	8
ENSG00000284820.1	7	1	1	0	2	1
ENSG00000198925.11	528	207	886	177	334	371
ENSG00000163516.13	266	101	229	143	142	86
ENSG00000163521.15	139	20	207	61	40	19
ENSG00000115661.13	147	30	204	59	26	40
ENSG00000127824.13	84	36	137	31	51	48
ENSG00000243910.7	0	1	0	0	0	0
ENSG00000135924.15	644	239	773	343	422	317
ENSG00000054356.13	1	0	1	0	0	0
ENSG00000207647.1	0	0	0	0	0	0
ENSG00000230432.1	0	0	0	0	0	0
ENSG00000182698.11	0	0	0	0	0	0
ENSG00000232789.1	0	0	0	0	0	0
ENSG00000123992.19	579	124	560	292	214	265
ENSG00000229525.1	0	0	1	0	0	0
ENSG00000175084.11	1086	267	1555	832	260	144
ENSG00000234638.1	0	0	0	0	0	0
ENSG00000280323.1	1	0	0	0	1	0
ENSG00000072195.14	101	26	82	43	43	13
ENSG00000227432.1	0	0	0	0	0	0
ENSG00000268603.1	3	0	3	0	2	2
ENSG00000144591.18	343	121	675	177	134	175
ENSG00000072182.12	1	0	11	1	1	0
ENSG00000123989.13	1562	608	5171	810	1779	1291
ENSG00000188760.10	38	11	54	4	33	30
ENSG00000268896.1	1	1	0	0	0	0
ENSG00000265252.1	0	0	0	0	0	0
ENSG00000124006.14	1374	382	1660	626	1181	505
ENSG00000269068.1	10	1	3	3	10	1
ENSG00000123999.4	281	132	1059	72	944	368
ENSG00000222678.1	0	0	0	0	0	0
ENSG00000144589.21	178	48	226	61	109	64
ENSG00000228973.1	0	0	0	0	0	0
ENSG00000114923.16	74	14	136	22	63	26
ENSG00000267919.1	0	0	1	0	0	0
ENSG00000231802.1	1	0	2	0	0	1
ENSG00000227308.2	22	5	4	1	12	5
ENSG00000223903.1	2	1	0	0	0	0
ENSG00000228909.1	0	0	0	0	0	0
ENSG00000266518.1	0	0	0	0	0	0
ENSG00000225911.1	0	0	0	0	0	0
ENSG00000239498.1	1	0	0	0	0	0
ENSG00000235337.1	0	0	0	0	0	0
ENSG00000236451.2	1	0	0	1	1	1
ENSG00000224819.1	0	0	0	0	0	0
ENSG00000232089.1	0	0	0	0	0	0
ENSG00000116106.11	72	17	23	46	29	17
ENSG00000226726.1	0	0	0	0	0	0
ENSG00000272944.1	0	0	0	0	0	1
ENSG00000230406.2	0	0	0	0	0	0
ENSG00000234446.2	0	0	0	0	0	0
ENSG00000233868.1	0	0	0	0	1	0
ENSG00000226666.1	0	0	1	1	1	0
ENSG00000226331.1	0	0	0	0	0	0
ENSG00000135903.19	0	0	0	0	0	0
ENSG00000163081.3	0	1	0	0	0	0
ENSG00000267034.1	1	0	2	2	0	1
ENSG00000237732.9	1	0	1	0	0	0
ENSG00000200822.1	0	0	0	0	0	0
ENSG00000163082.9	18	8	344	3	12	4
ENSG00000228670.4	1	0	0	0	0	0
ENSG00000202016.1	0	0	0	0	0	0
ENSG00000234285.1	2	0	0	0	1	0
ENSG00000261428.2	10	6	6	2	1	0
ENSG00000116120.9	238	122	469	140	79	130
ENSG00000124003.12	0	0	0	0	0	0
ENSG00000233751.1	0	0	0	0	0	0
ENSG00000203531.3	0	0	0	0	0	0
ENSG00000235225.1	0	0	1	0	0	0
ENSG00000123983.13	1872	1076	2273	858	775	1016
ENSG00000224121.1	5	2	0	0	1	1
ENSG00000234193.1	2	0	0	0	1	1
ENSG00000278083.1	0	1	1	0	0	0
ENSG00000152049.6	35	16	19	61	18	44
ENSG00000243125.3	0	0	0	0	0	0
ENSG00000233299.1	0	0	0	0	0	0
ENSG00000231189.1	0	0	0	0	0	0
ENSG00000235610.1	0	0	0	0	0	0
ENSG00000171951.4	2	4	11	12	3	4
ENSG00000226539.1	0	2	6	3	0	1
ENSG00000152056.16	94	78	329	47	43	44
ENSG00000085449.14	1530	749	2169	809	759	789
ENSG00000135900.3	257	103	504	182	105	135
ENSG00000228802.1	0	0	0	0	0	0
ENSG00000135919.12	5097	1211	6401	11736	2713	1518
ENSG00000224826.1	0	0	0	0	0	0
ENSG00000228681.1	0	0	0	0	2	0
ENSG00000124019.9	245	25	133	111	78	84
ENSG00000274629.1	4	3	1	2	1	2
ENSG00000036257.12	1449	1019	2067	637	940	865
ENSG00000228446.2	26	7	7	7	7	8
ENSG00000283428.1	0	0	0	0	0	0
ENSG00000135905.19	192	32	191	296	42	44
ENSG00000263828.1	0	0	0	0	0	0
ENSG00000144460.12	0	1	0	0	0	1
ENSG00000228206.2	0	0	0	0	0	0
ENSG00000273301.1	0	0	0	0	0	0
ENSG00000279015.1	0	0	0	0	0	0
ENSG00000230621.1	0	0	0	0	0	0
ENSG00000235070.3	1	0	0	0	0	0
ENSG00000263363.1	0	0	0	0	0	0
ENSG00000169047.5	1013	250	552	491	382	191
ENSG00000272622.1	4	0	0	0	0	0
ENSG00000261379.1	3	7	2	0	3	1
ENSG00000144468.16	283	110	416	199	144	123
ENSG00000212391.1	0	0	0	0	0	0
ENSG00000081052.12	8	8	3	10	1	1
ENSG00000169031.19	3	1	0	1	0	0
ENSG00000236432.7	9	2	4	4	5	5
ENSG00000168958.19	613	284	816	349	230	298
ENSG00000168955.3	1	2	1	0	1	0
ENSG00000284629.1	0	0	0	0	0	0
ENSG00000284092.1	0	0	0	0	0	0
ENSG00000173744.17	3200	1786	3038	1049	1680	1548
ENSG00000285843.1	0	0	0	0	1	0
ENSG00000284643.1	0	0	0	0	0	0
ENSG00000284622.2	0	0	0	0	0	0
ENSG00000042304.11	18	6	3	12	9	3
ENSG00000284704.1	0	0	0	0	0	0
ENSG00000236116.1	0	0	0	0	0	0
ENSG00000284631.1	70	9	4	81	21	14
ENSG00000284667.1	0	0	0	0	0	0
ENSG00000135917.14	2903	1064	1996	859	929	1215
ENSG00000284725.1	1	0	0	0	0	0
ENSG00000284718.1	0	0	0	0	0	0
ENSG00000284635.1	0	0	0	0	0	0
ENSG00000252346.1	0	0	0	0	0	0
ENSG00000226718.1	0	0	0	0	0	0
ENSG00000229172.1	0	0	0	1	0	0
ENSG00000115009.12	2	0	2	0	0	0
ENSG00000183514.4	0	0	0	0	0	0
ENSG00000123977.9	5	1	4	2	2	0
ENSG00000272237.1	0	0	0	0	0	0
ENSG00000153820.12	0	1	0	0	0	0
ENSG00000200281.1	0	0	0	0	0	0
ENSG00000203387.2	0	1	0	0	0	0
ENSG00000232023.2	1	0	1	0	0	0
ENSG00000228226.1	1	0	0	0	0	0
ENSG00000237322.1	0	0	0	0	0	0
ENSG00000153823.18	577	342	458	348	218	441
ENSG00000226297.1	0	0	0	0	0	0
ENSG00000253006.1	1	0	0	0	0	0
ENSG00000187957.7	4	3	34	1	4	2
ENSG00000238782.1	0	0	0	0	0	0
ENSG00000235993.1	0	0	0	0	0	0
ENSG00000153827.13	4261	1975	4852	2426	2282	2268
ENSG00000222344.1	0	0	0	0	0	0
ENSG00000153832.11	75	35	101	23	41	36
ENSG00000252333.1	0	0	0	0	0	0
ENSG00000231534.1	6	0	1	1	2	0
ENSG00000206725.1	0	0	0	0	0	0
ENSG00000163053.10	52	13	24	34	8	14
ENSG00000199400.1	0	0	0	0	0	0
ENSG00000225963.7	5	1	3	1	1	3
ENSG00000283451.1	0	1	0	0	0	0
ENSG00000135899.17	261	76	171	205	97	94
ENSG00000079263.18	18	6	41	37	4	5
ENSG00000185404.16	281	156	134	266	119	116
ENSG00000279964.1	2	1	0	0	1	1
ENSG00000067066.16	1095	341	554	654	333	327
ENSG00000243650.3	7	1	0	0	1	0
ENSG00000250011.1	1	1	0	0	0	1
ENSG00000235419.5	0	0	0	0	0	0
ENSG00000183022.5	0	0	0	0	0	0
ENSG00000283202.1	0	0	0	0	0	0
ENSG00000199791.1	0	0	0	0	0	0
ENSG00000226125.1	5	3	1	0	2	2
ENSG00000135932.10	1691	699	1398	753	831	805
ENSG00000237758.1	6	1	2	0	3	0
ENSG00000201044.1	0	0	0	0	0	0
ENSG00000270891.1	0	0	0	0	0	0
ENSG00000135916.15	905	153	1683	630	198	437
ENSG00000232520.1	0	0	0	0	0	1
ENSG00000135898.9	2	0	0	2	0	0
ENSG00000230385.1	0	0	0	0	0	0
ENSG00000283164.1	0	0	0	0	0	0
ENSG00000235013.1	0	0	0	0	0	0
ENSG00000238062.5	0	0	1	0	0	0
ENSG00000173699.16	0	0	0	0	0	1
ENSG00000204128.5	1556	693	1573	120	987	1035
ENSG00000261829.1	3	4	4	0	3	0
ENSG00000173692.12	1405	905	3270	959	906	1033
ENSG00000135914.5	33	6	9	7	7	7
ENSG00000201574.1	0	0	0	0	0	0
ENSG00000135931.17	175	36	169	70	59	70
ENSG00000237039.1	0	0	0	0	0	0
ENSG00000263641.1	0	0	0	0	0	0
ENSG00000224376.1	1	0	1	3	2	1
ENSG00000156966.6	86	8	177	86	64	28
ENSG00000172799.5	0	0	3	0	0	0
ENSG00000230047.1	0	0	0	0	0	0
ENSG00000233538.1	1	0	0	0	1	0
ENSG00000115053.15	2111	1295	3012	1198	1511	1480
ENSG00000206885.1	0	0	6	3	6	4
ENSG00000207280.1	0	0	0	0	0	0
ENSG00000202400.1	0	0	0	0	0	0
ENSG00000283312.1	1	1	1	0	0	0
ENSG00000283491.1	2	0	1	0	1	0
ENSG00000223198.1	0	0	1	0	0	0
ENSG00000181798.2	8	4	2	2	1	2
ENSG00000171596.6	21	4	5	4	13	9
ENSG00000231494.1	0	0	0	0	0	0
ENSG00000228884.2	0	0	0	0	0	0
ENSG00000177673.3	0	0	0	0	1	0
ENSG00000239202.3	0	0	0	0	0	0
ENSG00000187514.16	4485	1926	5509	3055	2570	2602
ENSG00000277986.1	0	0	0	0	0	0
ENSG00000284378.1	0	0	0	0	0	0
ENSG00000156973.13	206	102	325	95	87	120
ENSG00000281072.1	0	0	0	0	0	0
ENSG00000144524.17	322	106	267	123	123	104
ENSG00000237641.1	3	0	0	0	0	1
ENSG00000261096.1	8	1	6	1	1	1
ENSG00000260622.1	0	0	0	0	0	0
ENSG00000222246.1	0	0	0	0	0	0
ENSG00000163273.3	1	0	2	2	0	0
ENSG00000144535.19	325	94	352	154	122	104
ENSG00000227033.1	2	2	1	0	0	0
ENSG00000207626.1	0	0	0	0	0	0
ENSG00000251485.1	1	1	0	2	2	2
ENSG00000230122.1	3	0	0	0	1	1
ENSG00000275157.1	0	0	0	0	0	0
ENSG00000163283.6	9973	5384	236	373	11676	10993
ENSG00000224516.5	19	4	0	2	7	10
ENSG00000244280.1	181	41	13	24	67	72
ENSG00000163286.8	18	8	1	1	8	16
ENSG00000204121.2	21	5	6	4	4	4
ENSG00000237087.1	9	1	1	0	1	0
ENSG00000223788.4	0	0	0	0	0	0
ENSG00000163295.4	0	0	0	0	0	0
ENSG00000171551.11	3	1	0	5	1	1
ENSG00000237412.6	0	0	0	0	0	0
